,date,addr,user_xprism,user_amps,user_yluna,user_weight,base_apr,boost_apr,total_apr,current_daily_rewards,current_position_size,yluna_price,prism_price,yluna_staked,total_boost_weight,boost_accrual_start_time,boost_accrual_last_updated,active_boost,pending_reward
0,2022-03-22,terra1sz6s0d9femh8zrjvsrdjclfuu04qf53vlad8rx,6065.028243,35263.303383,256.878547,2159.289888,40.681357406689,11.002176556141698,51.6835339628307,27.155246783153764,23734.448937040084,74.6563203439485,0.724845361646772,2482085.213211,19286642.7683,1646931008.0,1647935863.0,18150728724.0,31308044.0
